category_id,month,dayparting_name,weekday,desc_row,num_tags,title_upper,title_length,popularity
27,September,12pm - 6pm,Monday,2846,23,12,75,Popular
17,September,6pm - 12am,Monday,442,12,8,100,Popular
17,September,6pm - 12am,Sunday,2003,18,29,73,Hyper Popular
24,September,12pm - 6pm,Monday,1012,29,7,46,Very Popular
22,September,12pm - 6pm,Monday,605,18,9,41,Popular
24,September,6pm - 12am,Sunday,443,35,7,47,Hyper Popular
20,September,12pm - 6pm,Monday,849,4,4,28,Very Popular
20,September,6pm - 12am,Saturday,1440,17,20,72,Hyper Popular
26,September,6pm - 12am,Monday,217,10,7,39,Popular
23,September,6pm - 12am,Monday,706,18,0,5,Very Popular
20,September,12pm - 6pm,Tuesday,552,20,7,34,Popular
20,September,12pm - 6pm,Monday,52,1,3,30,Popular
20,September,12pm - 6pm,Tuesday,621,4,12,51,Popular
25,September,12pm - 6pm,Monday,2790,15,6,78,Popular
17,September,12am - 6am,Monday,602,33,7,50,Hyper Popular
10,September,12pm - 6pm,Monday,271,21,5,43,Popular
24,September,12am - 6am,Monday,319,14,8,70,Popular
17,September,6pm - 12am,Monday,1012,38,7,41,Very Popular
23,September,12pm - 6pm,Sunday,4931,35,16,79,Very Popular
24,September,6pm - 12am,Saturday,843,1,36,43,Hyper Popular
24,September,6am - 12pm,Monday,76,42,33,69,Very Popular
22,September,12pm - 6pm,Sunday,692,11,9,61,Very Popular
24,September,12pm - 6pm,Monday,274,19,8,58,Popular
23,September,12pm - 6pm,Sunday,677,12,12,47,Very Popular
20,September,12am - 6am,Monday,639,13,5,26,Very Popular
24,September,12am - 6am,Monday,253,11,11,74,Popular
24,September,12pm - 6pm,Monday,1272,34,11,81,Popular
17,September,12pm - 6pm,Monday,1788,54,13,67,Popular
22,September,6am - 12pm,Sunday,1645,1,2,71,Highly Popular
20,September,6pm - 12am,Monday,1591,19,5,37,Popular
22,September,12pm - 6pm,Monday,3937,24,19,55,Popular
24,September,12pm - 6pm,Monday,3766,1,2,64,Popular
10,September,12pm - 6pm,Sunday,602,25,7,56,Very Popular
25,September,6pm - 12am,Monday,190,8,7,62,Popular
17,September,12am - 6am,Monday,749,34,32,61,Hyper Popular
10,September,6am - 12pm,Monday,373,61,19,31,Hyper Popular
24,September,12pm - 6pm,Sunday,1593,3,27,33,Hyper Popular
10,September,12am - 6am,Sunday,2087,24,12,90,Hyper Popular
28,September,6pm - 12am,Saturday,1409,27,10,41,Very Popular
22,September,6pm - 12am,Sunday,1593,14,8,57,Popular
17,September,12pm - 6pm,Sunday,365,12,14,62,Popular
19,September,6pm - 12am,Sunday,606,15,4,33,Popular
24,September,6am - 12pm,Sunday,881,8,14,25,Popular
22,September,12pm - 6pm,Sunday,1389,36,12,90,Popular
20,September,12pm - 6pm,Monday,1903,36,16,70,Popular
24,September,6pm - 12am,Monday,588,15,12,38,Very Popular
17,September,6am - 12pm,Sunday,1263,32,15,72,Popular
28,September,12pm - 6pm,Sunday,2724,22,10,52,Very Popular
28,September,6pm - 12am,Sunday,379,27,23,67,Very Popular
24,September,6am - 12pm,Sunday,617,10,11,65,Hyper Popular
26,September,6pm - 12am,Sunday,770,10,27,31,Popular
17,September,6am - 12pm,Sunday,876,17,25,64,Very Popular
26,September,6pm - 12am,Saturday,1329,1,13,80,Highly Popular
22,September,6pm - 12am,Sunday,934,29,14,75,Highly Popular
22,September,12am - 6am,Monday,1109,30,47,71,Very Popular
10,September,12pm - 6pm,Monday,66,41,15,19,Popular
25,September,6am - 12pm,Sunday,677,13,4,78,Popular
10,September,12pm - 6pm,Monday,370,43,6,44,Popular
26,September,12pm - 6pm,Sunday,2437,61,17,78,Popular
15,September,12pm - 6pm,Saturday,1759,22,17,25,Hyper Popular
22,September,6am - 12pm,Saturday,1381,37,9,90,Highly Popular
28,September,6am - 12pm,Sunday,1736,27,75,95,Popular
10,September,12pm - 6pm,Friday,499,6,2,15,Hyper Popular
26,September,6pm - 12am,Saturday,1956,21,7,62,Very Popular
17,September,6pm - 12am,Sunday,593,30,7,48,Hyper Popular
28,September,12pm - 6pm,Monday,339,23,10,53,Hyper Popular
22,September,12pm - 6pm,Sunday,1603,14,37,47,Popular
24,September,6pm - 12am,Saturday,189,46,26,33,Very Popular
24,September,12pm - 6pm,Sunday,1059,35,5,49,Popular
10,September,12am - 6am,Monday,408,17,7,42,Hyper Popular
17,September,12am - 6am,Sunday,66,20,14,91,Popular
22,September,12pm - 6pm,Sunday,2565,22,11,82,Hyper Popular
28,September,6am - 12pm,Sunday,1023,15,7,36,Popular
24,September,12pm - 6pm,Saturday,1001,14,10,45,Hyper Popular
24,September,12pm - 6pm,Sunday,615,15,45,56,Popular
22,September,12pm - 6pm,Sunday,1419,20,31,71,Popular
10,September,6am - 12pm,Monday,454,17,9,49,Hyper Popular
2,September,12pm - 6pm,Sunday,552,24,20,45,Popular
28,September,6pm - 12am,Sunday,2311,12,7,54,Popular
23,September,6am - 12pm,Sunday,1254,20,3,19,Very Popular
24,September,6am - 12pm,Sunday,137,6,4,33,Very Popular
22,September,12pm - 6pm,Sunday,594,58,4,26,Hyper Popular
20,September,6pm - 12am,Sunday,1907,10,11,25,Popular
24,September,6pm - 12am,Sunday,231,14,10,32,Popular
24,September,6pm - 12am,Saturday,249,10,12,16,Highly Popular
28,September,12pm - 6pm,Saturday,1034,21,5,40,Very Popular
15,September,12pm - 6pm,Sunday,955,22,4,22,Highly Popular
10,September,12pm - 6pm,Friday,2165,16,11,68,Hyper Popular
24,September,12am - 6am,Saturday,1066,18,14,59,Hyper Popular
24,September,6pm - 12am,Thursday,475,1,5,28,Hyper Popular
17,September,12pm - 6pm,Sunday,819,38,15,100,Very Popular
17,September,6pm - 12am,Saturday,919,19,8,89,Very Popular
26,September,12pm - 6pm,Saturday,1122,36,10,72,Popular
22,September,12pm - 6pm,Sunday,1737,30,5,32,Highly Popular
20,September,6pm - 12am,Saturday,2389,17,15,84,Popular
26,September,6pm - 12am,Saturday,924,15,4,40,Very Popular
1,September,6pm - 12am,Friday,97,4,14,50,Hyper Popular
27,September,6pm - 12am,Saturday,1573,14,7,59,Popular
28,September,12pm - 6pm,Saturday,1724,26,7,58,Very Popular
25,September,12am - 6am,Saturday,628,18,8,42,Very Popular
10,September,12am - 6am,Friday,1510,8,9,59,Highly Popular
10,September,12pm - 6pm,Sunday,235,13,18,21,Highly Popular
15,September,12pm - 6pm,Saturday,3581,18,37,52,Very Popular
29,September,12am - 6am,Friday,767,1,12,58,Hyper Popular
17,September,6pm - 12am,Saturday,698,30,74,94,Highly Popular
10,September,12pm - 6pm,Thursday,1442,27,16,52,Hyper Popular
10,September,12pm - 6pm,Friday,1458,23,7,60,Popular
17,September,6pm - 12am,Friday,927,20,11,85,Very Popular
17,September,12am - 6am,Sunday,719,27,30,59,Highly Popular
24,September,12pm - 6pm,Saturday,1430,4,5,37,Popular
10,September,12am - 6am,Friday,2291,22,7,47,Hyper Popular
17,September,6pm - 12am,Saturday,172,7,63,80,Highly Popular
24,September,12pm - 6pm,Saturday,621,5,0,37,Hyper Popular
24,September,12pm - 6pm,Saturday,1385,28,23,78,Very Popular
23,September,12pm - 6pm,Saturday,2465,49,9,51,Highly Popular
17,September,6pm - 12am,Saturday,1741,26,7,63,Popular
26,September,6am - 12pm,Saturday,1073,25,4,24,Hyper Popular
24,September,6am - 12pm,Saturday,805,7,2,68,Popular
10,September,6pm - 12am,Friday,482,21,11,78,Popular
23,September,12pm - 6pm,Friday,852,19,32,44,Very Popular
2,September,6pm - 12am,Saturday,828,8,2,63,Popular
27,September,12pm - 6pm,Saturday,1418,2,24,43,Popular
25,September,12am - 6am,Saturday,1344,22,21,78,Highly Popular
10,September,6pm - 12am,Thursday,4249,31,3,20,Hyper Popular
20,September,12pm - 6pm,Monday,948,26,31,40,Popular
26,September,12pm - 6pm,Friday,1929,14,24,95,Hyper Popular
24,September,6am - 12pm,Saturday,1829,24,44,71,Popular
20,September,12pm - 6pm,Friday,1394,38,4,36,Hyper Popular
17,September,12am - 6am,Saturday,206,1,5,48,Popular
23,September,12pm - 6pm,Saturday,963,1,14,18,Very Popular
10,September,12am - 6am,Friday,466,13,11,53,Hyper Popular
17,September,6pm - 12am,Saturday,194,7,5,48,Popular
10,September,12am - 6am,Friday,345,17,12,75,Highly Popular
17,September,6pm - 12am,Friday,284,1,5,48,Very Popular
1,September,12pm - 6pm,Saturday,469,19,5,36,Popular
1,September,6pm - 12am,Friday,221,25,5,39,Popular
28,September,6pm - 12am,Thursday,629,10,2,41,Very Popular
17,September,12am - 6am,Saturday,709,43,40,61,Hyper Popular
28,September,6pm - 12am,Friday,925,19,9,48,Popular
24,September,6am - 12pm,Friday,1385,43,18,33,Hyper Popular
22,September,12pm - 6pm,Wednesday,2631,40,11,67,Hyper Popular
20,September,12pm - 6pm,Friday,1136,30,4,42,Hyper Popular
28,September,12pm - 6pm,Friday,1461,3,1,47,Very Popular
1,September,12pm - 6pm,Friday,777,6,16,56,Hyper Popular
20,September,12pm - 6pm,Thursday,2615,26,16,97,Hyper Popular
26,September,12pm - 6pm,Friday,2426,11,7,55,Highly Popular
24,September,12pm - 6pm,Wednesday,1062,26,13,87,Highly Popular
17,September,12am - 6am,Thursday,1016,31,12,97,Highly Popular
24,September,12am - 6am,Wednesday,2098,33,15,90,Popular
23,September,6pm - 12am,Wednesday,465,14,8,21,Popular
2,September,6pm - 12am,Tuesday,100,13,5,47,Hyper Popular
17,September,6pm - 12am,Wednesday,991,38,7,41,Very Popular
27,September,12pm - 6pm,Tuesday,2922,30,6,50,Hyper Popular
20,September,6pm - 12am,Tuesday,262,11,3,29,Hyper Popular
25,September,6pm - 12am,Wednesday,1350,28,12,89,Popular
20,September,12pm - 6pm,Wednesday,400,28,6,35,Very Popular
24,September,6pm - 12am,Wednesday,1598,34,10,71,Popular
10,September,12pm - 6pm,Wednesday,294,31,7,33,Very Popular
2,September,12pm - 6pm,Wednesday,257,3,10,61,Popular
27,September,12pm - 6pm,Wednesday,1963,12,12,69,Popular
17,September,6pm - 12am,Wednesday,1161,18,19,94,Popular
17,September,12am - 6am,Thursday,712,30,30,59,Highly Popular
20,September,12pm - 6pm,Tuesday,624,1,8,40,Hyper Popular
26,September,12pm - 6pm,Wednesday,1453,33,11,77,Very Popular
17,September,6pm - 12am,Monday,2217,44,3,22,Hyper Popular
10,September,6pm - 12am,Wednesday,692,17,7,57,Popular
23,September,6pm - 12am,Wednesday,48,3,5,38,Popular
23,September,12pm - 6pm,Wednesday,2332,48,13,50,Highly Popular
23,September,12am - 6am,Wednesday,133,1,1,48,Highly Popular
20,September,6pm - 12am,Wednesday,2528,13,37,47,Highly Popular
17,September,6pm - 12am,Wednesday,1296,15,17,36,Popular
10,September,12pm - 6pm,Wednesday,2658,15,13,59,Popular
25,September,6pm - 12am,Tuesday,1905,7,4,32,Popular
10,September,12pm - 6pm,Wednesday,2495,30,9,55,Hyper Popular
10,September,12pm - 6pm,Wednesday,222,9,10,54,Highly Popular
2,September,12pm - 6pm,Tuesday,709,13,8,62,Highly Popular
25,September,12am - 6am,Thursday,1559,1,14,86,Highly Popular
20,September,6pm - 12am,Wednesday,948,8,10,51,Popular
22,September,6pm - 12am,Monday,1874,42,8,64,Hyper Popular
10,September,12am - 6am,Wednesday,310,12,7,48,Popular
2,September,6am - 12pm,Wednesday,1150,25,16,90,Popular
17,September,12am - 6am,Thursday,3052,37,15,58,Very Popular
28,September,12am - 6am,Tuesday,1911,20,12,66,Very Popular
24,September,6pm - 12am,Wednesday,1595,13,14,100,Popular
28,September,12am - 6am,Wednesday,1782,26,6,33,Popular
10,September,6pm - 12am,Wednesday,650,23,8,32,Popular
24,September,12pm - 6pm,Wednesday,412,10,22,62,Very Popular
24,September,12pm - 6pm,Wednesday,84,1,14,47,Popular
23,September,6pm - 12am,Wednesday,130,20,5,25,Popular
22,September,12pm - 6pm,Tuesday,588,5,9,67,Very Popular
20,September,12am - 6am,Tuesday,353,3,10,26,Hyper Popular
19,September,12pm - 6pm,Tuesday,1577,16,31,61,Very Popular
28,September,6am - 12pm,Tuesday,546,10,4,42,Hyper Popular
22,September,6pm - 12am,Tuesday,408,24,35,95,Hyper Popular
27,September,6pm - 12am,Monday,3529,11,16,100,Highly Popular
28,September,12pm - 6pm,Sunday,1295,1,5,44,Hyper Popular
24,September,12pm - 6pm,Monday,1465,25,11,84,Highly Popular
10,September,12pm - 6pm,Monday,839,8,8,64,Hyper Popular
10,September,12pm - 6pm,Tuesday,1007,17,18,56,Very Popular
24,September,12am - 6am,Monday,187,15,4,33,Highly Popular
24,September,12pm - 6pm,Monday,1001,41,22,57,Highly Popular
24,September,6pm - 12am,Monday,1716,1,11,67,Very Popular
17,September,6pm - 12am,Monday,718,35,12,69,Hyper Popular
10,September,6am - 12pm,Tuesday,262,13,5,18,Hyper Popular
28,September,6pm - 12am,Tuesday,939,17,9,54,Popular
24,September,12pm - 6pm,Monday,378,14,9,67,Very Popular
20,September,12pm - 6pm,Tuesday,1546,32,12,72,Popular
22,August,6pm - 12am,Monday,2348,25,8,56,Very Popular
10,September,6am - 12pm,Monday,1839,30,16,30,Hyper Popular
23,September,12am - 6am,Tuesday,716,49,22,28,Very Popular
17,September,6pm - 12am,Monday,887,26,28,67,Highly Popular
10,September,6pm - 12am,Tuesday,398,32,8,61,Popular
17,September,6am - 12pm,Tuesday,566,11,13,63,Highly Popular
28,September,12pm - 6pm,Monday,1790,15,9,64,Very Popular
22,September,6am - 12pm,Tuesday,1198,21,8,64,Popular
24,September,6pm - 12am,Saturday,634,1,5,41,Hyper Popular
25,September,6pm - 12am,Monday,885,16,9,71,Popular
2,September,6pm - 12am,Monday,166,1,8,48,Popular
10,September,12pm - 6pm,Monday,841,24,10,58,Hyper Popular
15,September,6pm - 12am,Monday,1703,26,17,39,Very Popular
2,September,6pm - 12am,Tuesday,2348,38,35,66,Popular
2,September,6pm - 12am,Tuesday,1326,31,26,91,Popular
25,September,12am - 6am,Monday,848,17,5,65,Popular
28,September,12pm - 6pm,Tuesday,2917,9,26,57,Popular
27,September,12pm - 6pm,Monday,1466,1,4,38,Popular
17,September,6pm - 12am,Tuesday,1018,38,7,41,Very Popular
10,September,6pm - 12am,Monday,2051,22,5,38,Hyper Popular
20,September,12pm - 6pm,Tuesday,1258,2,1,22,Very Popular
10,September,6pm - 12am,Tuesday,2392,5,6,43,Very Popular
15,September,12pm - 6pm,Tuesday,3509,27,19,98,Popular
24,September,6pm - 12am,Monday,671,42,8,54,Popular
10,September,12pm - 6pm,Tuesday,887,28,9,62,Very Popular
22,September,6pm - 12am,Saturday,3074,21,8,66,Hyper Popular
10,September,12pm - 6pm,Monday,1273,19,7,41,Very Popular
27,September,12pm - 6pm,Tuesday,869,9,1,44,Popular
17,September,6pm - 12am,Sunday,762,37,13,89,Hyper Popular
2,September,12pm - 6pm,Sunday,1033,35,7,52,Popular
27,September,12pm - 6pm,Monday,1434,1,4,38,Popular
20,September,12pm - 6pm,Tuesday,448,7,6,38,Very Popular
27,September,12pm - 6pm,Tuesday,606,15,2,16,Popular
28,September,12pm - 6pm,Monday,1764,32,11,76,Popular
17,September,6pm - 12am,Monday,736,1,9,54,Popular
28,September,12pm - 6pm,Sunday,1281,23,9,73,Very Popular
28,September,12pm - 6pm,Monday,646,32,7,52,Popular
24,September,12am - 6am,Monday,57,15,4,36,Very Popular
27,September,12pm - 6pm,Monday,2918,23,12,75,Popular
24,September,12pm - 6pm,Monday,1012,29,7,46,Very Popular
17,September,6pm - 12am,Monday,442,12,8,100,Popular
24,September,6pm - 12am,Sunday,443,35,7,47,Hyper Popular
17,September,6pm - 12am,Sunday,2003,18,29,73,Hyper Popular
1,September,12pm - 6pm,Tuesday,703,22,5,41,Highly Popular
22,September,12pm - 6pm,Monday,605,18,9,41,Popular
20,September,6pm - 12am,Saturday,1440,17,20,72,Hyper Popular
20,September,12pm - 6pm,Monday,849,4,4,28,Highly Popular
23,September,12pm - 6pm,Sunday,4931,35,16,79,Very Popular
26,September,6pm - 12am,Monday,217,10,7,39,Popular
23,September,6pm - 12am,Monday,706,18,0,5,Very Popular
20,September,12pm - 6pm,Tuesday,552,20,7,34,Popular
20,September,12pm - 6pm,Monday,52,1,3,30,Very Popular
20,September,12pm - 6pm,Tuesday,621,4,12,51,Popular
25,September,12pm - 6pm,Monday,2790,15,6,78,Popular
24,September,6pm - 12am,Saturday,843,1,36,43,Hyper Popular
10,September,12pm - 6pm,Monday,271,21,5,43,Very Popular
24,September,12am - 6am,Monday,319,14,8,70,Popular
17,September,12am - 6am,Monday,602,33,7,50,Hyper Popular
24,September,12am - 6am,Monday,253,11,11,74,Very Popular
23,September,12pm - 6pm,Sunday,677,12,12,47,Very Popular
17,September,6pm - 12am,Monday,1012,38,7,41,Very Popular
24,September,6am - 12pm,Monday,233,42,33,69,Very Popular
22,September,12pm - 6pm,Sunday,692,11,9,61,Very Popular
24,September,12pm - 6pm,Monday,274,19,8,58,Popular
22,September,6am - 12pm,Sunday,1645,1,2,71,Highly Popular
20,September,12am - 6am,Monday,639,13,5,26,Very Popular
24,September,12pm - 6pm,Monday,1272,34,11,81,Popular
17,September,12pm - 6pm,Monday,1788,54,13,67,Popular
20,September,6pm - 12am,Monday,1591,19,5,37,Popular
24,September,12pm - 6pm,Sunday,1593,3,27,33,Hyper Popular
22,September,12pm - 6pm,Monday,3937,24,19,55,Popular
10,September,12am - 6am,Sunday,2087,24,12,90,Hyper Popular
24,September,12pm - 6pm,Monday,3766,1,2,64,Popular
10,September,12pm - 6pm,Sunday,602,25,7,56,Very Popular
17,September,12am - 6am,Monday,749,34,32,61,Hyper Popular
10,September,6am - 12pm,Monday,373,61,19,31,Hyper Popular
28,September,6pm - 12am,Saturday,1409,27,10,41,Very Popular
22,September,6pm - 12am,Sunday,1593,14,8,57,Popular
22,September,12pm - 6pm,Sunday,1389,36,12,90,Very Popular
17,September,12pm - 6pm,Sunday,365,12,14,62,Popular
24,September,6pm - 12am,Monday,588,15,12,38,Very Popular
24,September,6am - 12pm,Sunday,617,10,11,65,Hyper Popular
19,September,6pm - 12am,Sunday,606,15,4,33,Popular
24,September,6am - 12pm,Sunday,881,8,14,25,Popular
20,September,12pm - 6pm,Monday,1903,36,16,70,Popular
28,September,12pm - 6pm,Sunday,2724,22,10,52,Very Popular
23,September,12pm - 6pm,Monday,1010,1,24,36,Highly Popular
28,September,6pm - 12am,Sunday,379,27,23,67,Very Popular
22,September,6pm - 12am,Sunday,934,29,14,75,Highly Popular
17,September,6am - 12pm,Sunday,876,17,25,64,Very Popular
26,September,6pm - 12am,Sunday,770,10,27,31,Popular
28,September,12pm - 6pm,Wednesday,213,5,11,58,Popular
26,September,6pm - 12am,Saturday,1329,1,13,80,Highly Popular
26,September,12pm - 6pm,Sunday,2437,61,17,78,Popular
15,September,12pm - 6pm,Saturday,1759,22,17,25,Hyper Popular
17,September,6am - 12pm,Sunday,1263,32,15,72,Popular
22,September,12am - 6am,Monday,1109,30,47,71,Highly Popular
10,September,12pm - 6pm,Monday,66,41,15,19,Popular
25,September,6am - 12pm,Sunday,677,13,4,78,Popular
10,September,12pm - 6pm,Monday,370,43,6,44,Very Popular
10,September,12pm - 6pm,Friday,499,6,5,38,Hyper Popular
22,September,6am - 12pm,Saturday,1381,37,9,90,Highly Popular
28,September,6am - 12pm,Sunday,1736,27,75,95,Popular
26,September,6pm - 12am,Saturday,1956,21,7,62,Very Popular
17,September,6pm - 12am,Sunday,593,30,7,48,Hyper Popular
28,September,12pm - 6pm,Monday,339,23,10,53,Hyper Popular
22,September,12pm - 6pm,Sunday,2565,22,11,82,Hyper Popular
24,September,12pm - 6pm,Saturday,1001,14,10,45,Hyper Popular
22,September,12pm - 6pm,Sunday,1603,14,37,47,Popular
24,September,6pm - 12am,Saturday,189,46,26,33,Highly Popular
24,September,12pm - 6pm,Sunday,1059,35,5,49,Popular
10,September,12am - 6am,Monday,408,17,7,42,Hyper Popular
17,September,12am - 6am,Sunday,66,20,14,91,Popular
28,September,6am - 12pm,Sunday,1023,15,7,36,Popular
24,September,12pm - 6pm,Sunday,615,15,45,56,Very Popular
22,September,12pm - 6pm,Sunday,1419,20,31,71,Popular
15,September,12pm - 6pm,Sunday,955,22,4,22,Highly Popular
24,September,6am - 12pm,Sunday,137,6,4,33,Very Popular
10,September,6am - 12pm,Monday,454,17,9,49,Hyper Popular
2,September,12pm - 6pm,Sunday,552,24,20,45,Popular
28,September,6pm - 12am,Sunday,2311,12,7,54,Popular
23,September,6am - 12pm,Sunday,1254,20,3,19,Very Popular
22,September,12pm - 6pm,Sunday,594,58,4,26,Hyper Popular
20,September,6pm - 12am,Sunday,1907,10,11,25,Popular
24,September,6pm - 12am,Saturday,249,10,12,16,Highly Popular
24,September,6pm - 12am,Sunday,231,14,10,32,Popular
28,September,12pm - 6pm,Saturday,1034,21,5,40,Very Popular
10,September,12pm - 6pm,Friday,2165,16,11,68,Hyper Popular
24,September,12am - 6am,Saturday,1066,18,14,59,Hyper Popular
25,September,6pm - 12am,Monday,190,8,7,62,Popular
22,September,12pm - 6pm,Sunday,1737,30,5,32,Highly Popular
24,September,6pm - 12am,Thursday,475,1,5,28,Hyper Popular
26,September,12pm - 6pm,Saturday,1122,36,10,72,Popular
17,September,12pm - 6pm,Sunday,819,38,15,100,Very Popular
17,September,6pm - 12am,Saturday,919,19,8,89,Very Popular
20,September,6pm - 12am,Saturday,2389,17,15,84,Popular
26,September,6pm - 12am,Saturday,924,15,4,40,Very Popular
1,September,6pm - 12am,Friday,97,4,14,50,Hyper Popular
10,September,12am - 6am,Friday,1510,8,9,59,Highly Popular
10,September,12am - 6am,Friday,1827,27,7,52,Highly Popular
10,September,12am - 6am,Friday,1349,33,7,30,Hyper Popular
10,September,12am - 6am,Friday,3270,32,19,73,Highly Popular
28,September,12pm - 6pm,Thursday,244,22,3,23,Hyper Popular
10,September,6pm - 12am,Thursday,976,29,8,57,Highly Popular
10,September,12am - 6am,Friday,555,23,8,51,Very Popular
28,September,6pm - 12am,Thursday,3950,39,27,34,Highly Popular
28,September,12am - 6am,Friday,1042,14,7,43,Highly Popular
10,September,12am - 6am,Friday,616,1,7,40,Hyper Popular
17,September,6am - 12pm,Thursday,158,32,11,89,Highly Popular
20,September,6pm - 12am,Thursday,779,32,10,48,Very Popular
17,September,6pm - 12am,Thursday,786,30,6,42,Popular
